"profesorCorreo","estudianteCorreo","asignaturaNombre","cursoNombre","trimestre","tareaNombre","valor"
"ana-castro-blanco@profesor.juego-02","sara-martinez-fuentes@alumno.juego-02","Tecnologia","3ESO-3","2","Evaluacion T2","3.04"
"ana-castro-blanco@profesor.juego-02","sara-martinez-fuentes@alumno.juego-02","Tecnologia","3ESO-3","3","Evaluacion T3","3.44"
"francisco-santos-vazquez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Matematicas","3ESO-4","1","Evaluacion T1","10.00"
"francisco-santos-vazquez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Matematicas","3ESO-4","2","Evaluacion T2","8.25"
"francisco-santos-vazquez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Matematicas","3ESO-4","3","Evaluacion T3","10.00"
"laura-reyes-gomez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Lengua","3ESO-4","1","Evaluacion T1","10.00"
"laura-reyes-gomez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Lengua","3ESO-4","2","Evaluacion T2","6.19"
"laura-reyes-gomez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Lengua","3ESO-4","3","Evaluacion T3","6.31"
"david-sanchez-molina@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Ingles","3ESO-4","1","Evaluacion T1","3.68"
"david-sanchez-molina@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Ingles","3ESO-4","2","Evaluacion T2","6.19"
"david-sanchez-molina@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Ingles","3ESO-4","3","Evaluacion T3","7.88"
"elena-romero-ortega@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Fisica","3ESO-4","1","Evaluacion T1","10.00"
"elena-romero-ortega@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Fisica","3ESO-4","2","Evaluacion T2","8.65"
"elena-romero-ortega@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Fisica","3ESO-4","3","Evaluacion T3","3.76"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Historia","3ESO-4","1","Evaluacion T1","3.36"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Historia","3ESO-4","2","Evaluacion T2","9.74"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Historia","3ESO-4","3","Evaluacion T3","6.03"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Tecnologia","3ESO-4","1","Evaluacion T1","4.05"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Tecnologia","3ESO-4","2","Evaluacion T2","7.88"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-alvarez-diaz@alumno.juego-02","Tecnologia","3ESO-4","3","Evaluacion T3","8.97"
"javier-flores-fuentes@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Matematicas","4ESO-1","1","Evaluacion T1","4.61"
"javier-flores-fuentes@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Matematicas","4ESO-1","2","Evaluacion T2","3.80"
"javier-flores-fuentes@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Matematicas","4ESO-1","3","Evaluacion T3","8.21"
"lucia-mora-gonzalez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Lengua","4ESO-1","1","Evaluacion T1","4.05"
"lucia-mora-gonzalez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Lengua","4ESO-1","2","Evaluacion T2","10.00"
"lucia-mora-gonzalez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Lengua","4ESO-1","3","Evaluacion T3","7.88"
"miguel-gonzalez-moreno@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Ingles","4ESO-1","1","Evaluacion T1","9.50"
"miguel-gonzalez-moreno@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Ingles","4ESO-1","2","Evaluacion T2","10.00"
"miguel-gonzalez-moreno@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Ingles","4ESO-1","3","Evaluacion T3","8.65"
"rosa-alvarez-flores@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Fisica","4ESO-1","1","Evaluacion T1","7.24"
"rosa-alvarez-flores@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Fisica","4ESO-1","2","Evaluacion T2","6.59"
"rosa-alvarez-flores@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Fisica","4ESO-1","3","Evaluacion T3","3.60"
"carlos-ruiz-perez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Historia","4ESO-1","1","Evaluacion T1","5.14"
"carlos-ruiz-perez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Historia","4ESO-1","2","Evaluacion T2","10.00"
"carlos-ruiz-perez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Historia","4ESO-1","3","Evaluacion T3","9.14"
"marta-herrera-dominguez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Tecnologia","4ESO-1","1","Evaluacion T1","4.85"
"marta-herrera-dominguez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Tecnologia","4ESO-1","2","Evaluacion T2","7.12"
"marta-herrera-dominguez@profesor.juego-02","emma-suarez-herrera@alumno.juego-02","Tecnologia","4ESO-1","3","Evaluacion T3","7.72"
"alvaro-ortega-cabrera@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Matematicas","4ESO-2","1","Evaluacion T1","7.40"
"alvaro-ortega-cabrera@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Matematicas","4ESO-2","2","Evaluacion T2","8.37"
"alvaro-ortega-cabrera@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Matematicas","4ESO-2","3","Evaluacion T3","9.02"
"beatriz-garcia-sanchez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Lengua","4ESO-2","1","Evaluacion T1","5.90"
"beatriz-garcia-sanchez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Lengua","4ESO-2","2","Evaluacion T2","8.61"
"beatriz-garcia-sanchez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Lengua","4ESO-2","3","Evaluacion T3","7.36"
"alejandro-gomez-navarro@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Ingles","4ESO-2","1","Evaluacion T1","8.89"
"alejandro-gomez-navarro@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Ingles","4ESO-2","2","Evaluacion T2","8.93"
"alejandro-gomez-navarro@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Ingles","4ESO-2","3","Evaluacion T3","6.83"
"nuria-jimenez-santos@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Fisica","4ESO-2","1","Evaluacion T1","6.31"
"nuria-jimenez-santos@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Fisica","4ESO-2","2","Evaluacion T2","6.67"
"nuria-jimenez-santos@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Fisica","4ESO-2","3","Evaluacion T3","4.01"
"roberto-blanco-lopez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Historia","4ESO-2","1","Evaluacion T1","10.00"
"roberto-blanco-lopez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Historia","4ESO-2","2","Evaluacion T2","10.00"
"roberto-blanco-lopez@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Historia","4ESO-2","3","Evaluacion T3","6.19"
"sandra-medina-torres@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Tecnologia","4ESO-2","1","Evaluacion T1","7.04"
"sandra-medina-torres@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Tecnologia","4ESO-2","2","Evaluacion T2","9.62"
"sandra-medina-torres@profesor.juego-02","martin-vazquez-sanchez@alumno.juego-02","Tecnologia","4ESO-2","3","Evaluacion T3","5.30"
"pablo-munoz-medina@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Matematicas","4ESO-3","1","Evaluacion T1","9.98"
"pablo-munoz-medina@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Matematicas","4ESO-3","2","Evaluacion T2","6.59"
"pablo-munoz-medina@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Matematicas","4ESO-3","3","Evaluacion T3","10.00"
"cristina-lopez-martinez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Lengua","4ESO-3","1","Evaluacion T1","3.04"
"cristina-lopez-martinez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Lengua","4ESO-3","2","Evaluacion T2","4.21"
"cristina-lopez-martinez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Lengua","4ESO-3","3","Evaluacion T3","5.82"
"fernando-diaz-jimenez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Ingles","4ESO-3","1","Evaluacion T1","5.86"
"fernando-diaz-jimenez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Ingles","4ESO-3","2","Evaluacion T2","3.28"
"fernando-diaz-jimenez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Ingles","4ESO-3","3","Evaluacion T3","10.00"
"patricia-navarro-serrano@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Fisica","4ESO-3","1","Evaluacion T1","3.60"
"patricia-navarro-serrano@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Fisica","4ESO-3","2","Evaluacion T2","7.12"
"patricia-navarro-serrano@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Fisica","4ESO-3","3","Evaluacion T3","9.58"
"andres-suarez-garcia@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Historia","4ESO-3","1","Evaluacion T1","6.83"
"andres-suarez-garcia@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Historia","4ESO-3","2","Evaluacion T2","8.85"
"andres-suarez-garcia@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Historia","4ESO-3","3","Evaluacion T3","6.23"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Tecnologia","4ESO-3","1","Evaluacion T1","10.00"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Tecnologia","4ESO-3","2","Evaluacion T2","5.46"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-gonzalez-molina@alumno.juego-02","Tecnologia","4ESO-3","3","Evaluacion T3","9.26"
"antonio-gomez-navarro@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Matematicas","4ESO-4","1","Evaluacion T1","4.53"
"antonio-gomez-navarro@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Matematicas","4ESO-4","2","Evaluacion T2","4.17"
"antonio-gomez-navarro@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Matematicas","4ESO-4","3","Evaluacion T3","7.64"
"maria-jimenez-santos@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Lengua","4ESO-4","1","Evaluacion T1","8.77"
"maria-jimenez-santos@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Lengua","4ESO-4","2","Evaluacion T2","8.69"
"maria-jimenez-santos@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Lengua","4ESO-4","3","Evaluacion T3","8.57"
"jose-blanco-lopez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Ingles","4ESO-4","1","Evaluacion T1","4.13"
"jose-blanco-lopez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Ingles","4ESO-4","2","Evaluacion T2","7.16"
"jose-blanco-lopez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Ingles","4ESO-4","3","Evaluacion T3","6.51"
"carmen-medina-torres@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Fisica","4ESO-4","1","Evaluacion T1","5.94"
"carmen-medina-torres@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Fisica","4ESO-4","2","Evaluacion T2","4.93"
"carmen-medina-torres@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Fisica","4ESO-4","3","Evaluacion T3","3.32"
"manuel-munoz-medina@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Historia","4ESO-4","1","Evaluacion T1","3.92"
"manuel-munoz-medina@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Historia","4ESO-4","2","Evaluacion T2","4.61"
"manuel-munoz-medina@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Historia","4ESO-4","3","Evaluacion T3","7.00"
"ana-lopez-martinez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Tecnologia","4ESO-4","1","Evaluacion T1","3.92"
"ana-lopez-martinez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Tecnologia","4ESO-4","2","Evaluacion T2","8.29"
"ana-lopez-martinez@profesor.juego-02","sergio-navarro-delgado@alumno.juego-02","Tecnologia","4ESO-4","3","Evaluacion T3","9.70"
"francisco-diaz-jimenez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Matematicas","1BACH-1","1","Evaluacion T1","8.53"
"francisco-diaz-jimenez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Matematicas","1BACH-1","2","Evaluacion T2","7.64"
"francisco-diaz-jimenez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Matematicas","1BACH-1","3","Evaluacion T3","7.88"
"laura-navarro-serrano@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Lengua","1BACH-1","1","Evaluacion T1","10.00"
"laura-navarro-serrano@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Lengua","1BACH-1","2","Evaluacion T2","7.20"
"laura-navarro-serrano@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Lengua","1BACH-1","3","Evaluacion T3","6.95"
"david-suarez-garcia@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Ingles","1BACH-1","1","Evaluacion T1","8.33"
"david-suarez-garcia@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Ingles","1BACH-1","2","Evaluacion T2","3.80"
"david-suarez-garcia@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Ingles","1BACH-1","3","Evaluacion T3","9.94"
"elena-cabrera-gutierrez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Fisica","1BACH-1","1","Evaluacion T1","9.34"
"elena-cabrera-gutierrez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Fisica","1BACH-1","2","Evaluacion T2","4.05"
"elena-cabrera-gutierrez@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Fisica","1BACH-1","3","Evaluacion T3","3.48"
"pedro-delgado-herrera@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Historia","1BACH-1","1","Evaluacion T1","8.69"
"pedro-delgado-herrera@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Historia","1BACH-1","2","Evaluacion T2","4.09"
"pedro-delgado-herrera@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Historia","1BACH-1","3","Evaluacion T3","3.48"
"isabel-perez-cruz@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Tecnologia","1BACH-1","1","Evaluacion T1","7.52"
"isabel-perez-cruz@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Tecnologia","1BACH-1","2","Evaluacion T2","8.69"
"isabel-perez-cruz@profesor.juego-02","noa-serrano-jimenez@alumno.juego-02","Tecnologia","1BACH-1","3","Evaluacion T3","8.89"
"javier-alonso-alvarez@profesor.juego-02","diego-mora-flores@alumno.juego-02","Matematicas","1BACH-2","1","Evaluacion T1","6.63"
"javier-alonso-alvarez@profesor.juego-02","diego-mora-flores@alumno.juego-02","Matematicas","1BACH-2","2","Evaluacion T2","6.07"
"javier-alonso-alvarez@profesor.juego-02","diego-mora-flores@alumno.juego-02","Matematicas","1BACH-2","3","Evaluacion T3","10.00"
"lucia-moreno-vargas@profesor.juego-02","diego-mora-flores@alumno.juego-02","Lengua","1BACH-2","1","Evaluacion T1","7.92"
"lucia-moreno-vargas@profesor.juego-02","diego-mora-flores@alumno.juego-02","Lengua","1BACH-2","2","Evaluacion T2","10.00"
"lucia-moreno-vargas@profesor.juego-02","diego-mora-flores@alumno.juego-02","Lengua","1BACH-2","3","Evaluacion T3","3.32"
"miguel-vargas-mora@profesor.juego-02","diego-mora-flores@alumno.juego-02","Ingles","1BACH-2","1","Evaluacion T1","3.92"
"miguel-vargas-mora@profesor.juego-02","diego-mora-flores@alumno.juego-02","Ingles","1BACH-2","2","Evaluacion T2","3.88"
"miguel-vargas-mora@profesor.juego-02","diego-mora-flores@alumno.juego-02","Ingles","1BACH-2","3","Evaluacion T3","3.88"
"rosa-fuentes-alonso@profesor.juego-02","diego-mora-flores@alumno.juego-02","Fisica","1BACH-2","1","Evaluacion T1","8.09"
"rosa-fuentes-alonso@profesor.juego-02","diego-mora-flores@alumno.juego-02","Fisica","1BACH-2","2","Evaluacion T2","7.36"
"rosa-fuentes-alonso@profesor.juego-02","diego-mora-flores@alumno.juego-02","Fisica","1BACH-2","3","Evaluacion T3","8.73"
"carlos-cruz-ramos@profesor.juego-02","diego-mora-flores@alumno.juego-02","Historia","1BACH-2","1","Evaluacion T1","7.72"
"carlos-cruz-ramos@profesor.juego-02","diego-mora-flores@alumno.juego-02","Historia","1BACH-2","2","Evaluacion T2","9.02"
"carlos-cruz-ramos@profesor.juego-02","diego-mora-flores@alumno.juego-02","Historia","1BACH-2","3","Evaluacion T3","7.48"
"marta-rodriguez-delgado@profesor.juego-02","diego-mora-flores@alumno.juego-02","Tecnologia","1BACH-2","1","Evaluacion T1","4.81"
"marta-rodriguez-delgado@profesor.juego-02","diego-mora-flores@alumno.juego-02","Tecnologia","1BACH-2","2","Evaluacion T2","8.45"
"marta-rodriguez-delgado@profesor.juego-02","diego-mora-flores@alumno.juego-02","Tecnologia","1BACH-2","3","Evaluacion T3","4.09"
"alvaro-gutierrez-romero@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Matematicas","1BACH-3","1","Evaluacion T1","5.10"
"alvaro-gutierrez-romero@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Matematicas","1BACH-3","2","Evaluacion T2","6.39"
"alvaro-gutierrez-romero@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Matematicas","1BACH-3","3","Evaluacion T3","3.40"
"beatriz-molina-suarez@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Lengua","1BACH-3","1","Evaluacion T1","7.72"
"beatriz-molina-suarez@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Lengua","1BACH-3","2","Evaluacion T2","3.88"
"beatriz-molina-suarez@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Lengua","1BACH-3","3","Evaluacion T3","4.97"
"alejandro-serrano-reyes@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Ingles","1BACH-3","1","Evaluacion T1","5.82"
"alejandro-serrano-reyes@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Ingles","1BACH-3","2","Evaluacion T2","10.00"
"alejandro-serrano-reyes@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Ingles","1BACH-3","3","Evaluacion T3","7.00"
"nuria-vazquez-diaz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Fisica","1BACH-3","1","Evaluacion T1","6.75"
"nuria-vazquez-diaz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Fisica","1BACH-3","2","Evaluacion T2","5.06"
"nuria-vazquez-diaz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Fisica","1BACH-3","3","Evaluacion T3","9.18"
"roberto-martinez-castro@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Historia","1BACH-3","1","Evaluacion T1","9.74"
"roberto-martinez-castro@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Historia","1BACH-3","2","Evaluacion T2","8.81"
"roberto-martinez-castro@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Historia","1BACH-3","3","Evaluacion T3","3.16"
"sandra-fernandez-munoz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Tecnologia","1BACH-3","1","Evaluacion T1","6.99"
"sandra-fernandez-munoz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Tecnologia","1BACH-3","2","Evaluacion T2","9.54"
"sandra-fernandez-munoz@profesor.juego-02","alba-diaz-fernandez@alumno.juego-02","Tecnologia","1BACH-3","3","Evaluacion T3","10.00"
"pablo-torres-fernandez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Matematicas","2BACH-1","1","Evaluacion T1","7.96"
"pablo-torres-fernandez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Matematicas","2BACH-1","2","Evaluacion T2","8.13"
"pablo-torres-fernandez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Matematicas","2BACH-1","3","Evaluacion T3","3.08"
"cristina-castro-blanco@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Lengua","2BACH-1","1","Evaluacion T1","5.50"
"cristina-castro-blanco@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Lengua","2BACH-1","2","Evaluacion T2","4.81"
"cristina-castro-blanco@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Lengua","2BACH-1","3","Evaluacion T3","9.38"
"fernando-santos-vazquez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Ingles","2BACH-1","1","Evaluacion T1","9.82"
"fernando-santos-vazquez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Ingles","2BACH-1","2","Evaluacion T2","4.21"
"fernando-santos-vazquez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Ingles","2BACH-1","3","Evaluacion T3","3.44"
"patricia-reyes-gomez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Fisica","2BACH-1","1","Evaluacion T1","4.25"
"patricia-reyes-gomez@profesor.juego-02","ivan-molina-vargas@alumno.juego-02","Fisica","2BACH-1","2","Evaluacion T2","8.81"
