"estudianteCorreo","asignaturaNombre","cursoNombre"
"hugo-rodriguez-gomez@alumno.juego-02","Tecnologia","2BACH-3"
"mia-dominguez-ramos@alumno.juego-02","Matematicas","1ESO-1"
"mia-dominguez-ramos@alumno.juego-02","Lengua","1ESO-1"
"mia-dominguez-ramos@alumno.juego-02","Ingles","1ESO-1"
"mia-dominguez-ramos@alumno.juego-02","Fisica","1ESO-1"
"mia-dominguez-ramos@alumno.juego-02","Historia","1ESO-1"
"mia-dominguez-ramos@alumno.juego-02","Tecnologia","1ESO-1"
"marcos-medina-martinez@alumno.juego-02","Matematicas","1ESO-2"
"marcos-medina-martinez@alumno.juego-02","Lengua","1ESO-2"
"marcos-medina-martinez@alumno.juego-02","Ingles","1ESO-2"
"marcos-medina-martinez@alumno.juego-02","Fisica","1ESO-2"
"marcos-medina-martinez@alumno.juego-02","Historia","1ESO-2"
"marcos-medina-martinez@alumno.juego-02","Tecnologia","1ESO-2"
"valeria-cruz-moreno@alumno.juego-02","Matematicas","1ESO-3"
"valeria-cruz-moreno@alumno.juego-02","Lengua","1ESO-3"
"valeria-cruz-moreno@alumno.juego-02","Ingles","1ESO-3"
"valeria-cruz-moreno@alumno.juego-02","Fisica","1ESO-3"
"valeria-cruz-moreno@alumno.juego-02","Historia","1ESO-3"
"valeria-cruz-moreno@alumno.juego-02","Tecnologia","1ESO-3"
"oscar-romero-munoz@alumno.juego-02","Matematicas","1ESO-4"
"oscar-romero-munoz@alumno.juego-02","Lengua","1ESO-4"
"oscar-romero-munoz@alumno.juego-02","Ingles","1ESO-4"
"oscar-romero-munoz@alumno.juego-02","Fisica","1ESO-4"
"oscar-romero-munoz@alumno.juego-02","Historia","1ESO-4"
"oscar-romero-munoz@alumno.juego-02","Tecnologia","1ESO-4"
"sara-blanco-alvarez@alumno.juego-02","Matematicas","2ESO-1"
"sara-blanco-alvarez@alumno.juego-02","Lengua","2ESO-1"
"sara-blanco-alvarez@alumno.juego-02","Ingles","2ESO-1"
"sara-blanco-alvarez@alumno.juego-02","Fisica","2ESO-1"
"sara-blanco-alvarez@alumno.juego-02","Historia","2ESO-1"
"sara-blanco-alvarez@alumno.juego-02","Tecnologia","2ESO-1"
"alejandro-fuentes-santos@alumno.juego-02","Matematicas","2ESO-2"
"alejandro-fuentes-santos@alumno.juego-02","Lengua","2ESO-2"
"alejandro-fuentes-santos@alumno.juego-02","Ingles","2ESO-2"
"alejandro-fuentes-santos@alumno.juego-02","Fisica","2ESO-2"
"alejandro-fuentes-santos@alumno.juego-02","Historia","2ESO-2"
"alejandro-fuentes-santos@alumno.juego-02","Tecnologia","2ESO-2"
"emma-sanchez-rodriguez@alumno.juego-02","Matematicas","2ESO-3"
"emma-sanchez-rodriguez@alumno.juego-02","Lengua","2ESO-3"
"emma-sanchez-rodriguez@alumno.juego-02","Ingles","2ESO-3"
"emma-sanchez-rodriguez@alumno.juego-02","Fisica","2ESO-3"
"emma-sanchez-rodriguez@alumno.juego-02","Historia","2ESO-3"
"emma-sanchez-rodriguez@alumno.juego-02","Tecnologia","2ESO-3"
"martin-jimenez-suarez@alumno.juego-02","Matematicas","2ESO-4"
"martin-jimenez-suarez@alumno.juego-02","Lengua","2ESO-4"
"martin-jimenez-suarez@alumno.juego-02","Ingles","2ESO-4"
"martin-jimenez-suarez@alumno.juego-02","Fisica","2ESO-4"
"martin-jimenez-suarez@alumno.juego-02","Historia","2ESO-4"
"martin-jimenez-suarez@alumno.juego-02","Tecnologia","2ESO-4"
"claudia-vargas-garcia@alumno.juego-02","Matematicas","3ESO-1"
"claudia-vargas-garcia@alumno.juego-02","Lengua","3ESO-1"
"claudia-vargas-garcia@alumno.juego-02","Ingles","3ESO-1"
"claudia-vargas-garcia@alumno.juego-02","Fisica","3ESO-1"
"claudia-vargas-garcia@alumno.juego-02","Historia","3ESO-1"
"claudia-vargas-garcia@alumno.juego-02","Tecnologia","3ESO-1"
"sergio-reyes-dominguez@alumno.juego-02","Matematicas","3ESO-2"
"sergio-reyes-dominguez@alumno.juego-02","Lengua","3ESO-2"
"sergio-reyes-dominguez@alumno.juego-02","Ingles","3ESO-2"
"sergio-reyes-dominguez@alumno.juego-02","Fisica","3ESO-2"
"sergio-reyes-dominguez@alumno.juego-02","Historia","3ESO-2"
"sergio-reyes-dominguez@alumno.juego-02","Tecnologia","3ESO-2"
"noa-gomez-vazquez@alumno.juego-02","Matematicas","3ESO-3"
"noa-gomez-vazquez@alumno.juego-02","Lengua","3ESO-3"
"noa-gomez-vazquez@alumno.juego-02","Ingles","3ESO-3"
"noa-gomez-vazquez@alumno.juego-02","Fisica","3ESO-3"
"noa-gomez-vazquez@alumno.juego-02","Historia","3ESO-3"
"noa-gomez-vazquez@alumno.juego-02","Tecnologia","3ESO-3"
"diego-moreno-alonso@alumno.juego-02","Matematicas","3ESO-4"
"diego-moreno-alonso@alumno.juego-02","Lengua","3ESO-4"
"diego-moreno-alonso@alumno.juego-02","Ingles","3ESO-4"
"diego-moreno-alonso@alumno.juego-02","Fisica","3ESO-4"
"diego-moreno-alonso@alumno.juego-02","Historia","3ESO-4"
"diego-moreno-alonso@alumno.juego-02","Tecnologia","3ESO-4"
"alba-santos-medina@alumno.juego-02","Matematicas","4ESO-1"
"alba-santos-medina@alumno.juego-02","Lengua","4ESO-1"
"alba-santos-medina@alumno.juego-02","Ingles","4ESO-1"
"alba-santos-medina@alumno.juego-02","Fisica","4ESO-1"
"alba-santos-medina@alumno.juego-02","Historia","4ESO-1"
"alba-santos-medina@alumno.juego-02","Tecnologia","4ESO-1"
"ivan-garcia-gonzalez@alumno.juego-02","Matematicas","4ESO-2"
"ivan-garcia-gonzalez@alumno.juego-02","Lengua","4ESO-2"
"ivan-garcia-gonzalez@alumno.juego-02","Ingles","4ESO-2"
"ivan-garcia-gonzalez@alumno.juego-02","Fisica","4ESO-2"
"ivan-garcia-gonzalez@alumno.juego-02","Historia","4ESO-2"
"ivan-garcia-gonzalez@alumno.juego-02","Tecnologia","4ESO-2"
"irene-alonso-castro@alumno.juego-02","Matematicas","4ESO-3"
"irene-alonso-castro@alumno.juego-02","Lengua","4ESO-3"
"irene-alonso-castro@alumno.juego-02","Ingles","4ESO-3"
"irene-alonso-castro@alumno.juego-02","Fisica","4ESO-3"
"irene-alonso-castro@alumno.juego-02","Historia","4ESO-3"
"irene-alonso-castro@alumno.juego-02","Tecnologia","4ESO-3"
"rafael-castro-cruz@alumno.juego-02","Matematicas","4ESO-4"
"rafael-castro-cruz@alumno.juego-02","Lengua","4ESO-4"
"rafael-castro-cruz@alumno.juego-02","Ingles","4ESO-4"
"rafael-castro-cruz@alumno.juego-02","Fisica","4ESO-4"
"rafael-castro-cruz@alumno.juego-02","Historia","4ESO-4"
"rafael-castro-cruz@alumno.juego-02","Tecnologia","4ESO-4"
"leire-ortega-navarro@alumno.juego-02","Matematicas","1BACH-1"
"leire-ortega-navarro@alumno.juego-02","Lengua","1BACH-1"
"leire-ortega-navarro@alumno.juego-02","Ingles","1BACH-1"
"leire-ortega-navarro@alumno.juego-02","Fisica","1BACH-1"
"leire-ortega-navarro@alumno.juego-02","Historia","1BACH-1"
"leire-ortega-navarro@alumno.juego-02","Tecnologia","1BACH-1"
"ruben-perez-ortega@alumno.juego-02","Matematicas","1BACH-2"
"ruben-perez-ortega@alumno.juego-02","Lengua","1BACH-2"
"ruben-perez-ortega@alumno.juego-02","Ingles","1BACH-2"
"ruben-perez-ortega@alumno.juego-02","Fisica","1BACH-2"
"ruben-perez-ortega@alumno.juego-02","Historia","1BACH-2"
"ruben-perez-ortega@alumno.juego-02","Tecnologia","1BACH-2"
"marina-torres-romero@alumno.juego-02","Matematicas","1BACH-3"
"marina-torres-romero@alumno.juego-02","Lengua","1BACH-3"
"marina-torres-romero@alumno.juego-02","Ingles","1BACH-3"
"marina-torres-romero@alumno.juego-02","Fisica","1BACH-3"
"marina-torres-romero@alumno.juego-02","Historia","1BACH-3"
"marina-torres-romero@alumno.juego-02","Tecnologia","1BACH-3"
"gonzalo-herrera-serrano@alumno.juego-02","Matematicas","2BACH-1"
"gonzalo-herrera-serrano@alumno.juego-02","Lengua","2BACH-1"
"gonzalo-herrera-serrano@alumno.juego-02","Ingles","2BACH-1"
"gonzalo-herrera-serrano@alumno.juego-02","Fisica","2BACH-1"
"gonzalo-herrera-serrano@alumno.juego-02","Historia","2BACH-1"
"gonzalo-herrera-serrano@alumno.juego-02","Tecnologia","2BACH-1"
"carla-delgado-perez@alumno.juego-02","Matematicas","2BACH-2"
"carla-delgado-perez@alumno.juego-02","Lengua","2BACH-2"
"carla-delgado-perez@alumno.juego-02","Ingles","2BACH-2"
"carla-delgado-perez@alumno.juego-02","Fisica","2BACH-2"
"carla-delgado-perez@alumno.juego-02","Historia","2BACH-2"
"carla-delgado-perez@alumno.juego-02","Tecnologia","2BACH-2"
"raul-fernandez-blanco@alumno.juego-02","Matematicas","2BACH-3"
"raul-fernandez-blanco@alumno.juego-02","Lengua","2BACH-3"
"raul-fernandez-blanco@alumno.juego-02","Ingles","2BACH-3"
"raul-fernandez-blanco@alumno.juego-02","Fisica","2BACH-3"
"raul-fernandez-blanco@alumno.juego-02","Historia","2BACH-3"
"raul-fernandez-blanco@alumno.juego-02","Tecnologia","2BACH-3"
"ines-ruiz-mora@alumno.juego-02","Matematicas","1ESO-1"
"ines-ruiz-mora@alumno.juego-02","Lengua","1ESO-1"
"ines-ruiz-mora@alumno.juego-02","Ingles","1ESO-1"
"ines-ruiz-mora@alumno.juego-02","Fisica","1ESO-1"
"ines-ruiz-mora@alumno.juego-02","Historia","1ESO-1"
"ines-ruiz-mora@alumno.juego-02","Tecnologia","1ESO-1"
"alberto-cabrera-torres@alumno.juego-02","Matematicas","1ESO-2"
"alberto-cabrera-torres@alumno.juego-02","Lengua","1ESO-2"
"alberto-cabrera-torres@alumno.juego-02","Ingles","1ESO-2"
"alberto-cabrera-torres@alumno.juego-02","Fisica","1ESO-2"
"alberto-cabrera-torres@alumno.juego-02","Historia","1ESO-2"
"alberto-cabrera-torres@alumno.juego-02","Tecnologia","1ESO-2"
"sofia-martinez-fuentes@alumno.juego-02","Matematicas","1ESO-3"
"sofia-martinez-fuentes@alumno.juego-02","Lengua","1ESO-3"
"sofia-martinez-fuentes@alumno.juego-02","Ingles","1ESO-3"
"sofia-martinez-fuentes@alumno.juego-02","Fisica","1ESO-3"
"sofia-martinez-fuentes@alumno.juego-02","Historia","1ESO-3"
"sofia-martinez-fuentes@alumno.juego-02","Tecnologia","1ESO-3"
"daniel-alvarez-diaz@alumno.juego-02","Matematicas","1ESO-4"
"daniel-alvarez-diaz@alumno.juego-02","Lengua","1ESO-4"
"daniel-alvarez-diaz@alumno.juego-02","Ingles","1ESO-4"
"daniel-alvarez-diaz@alumno.juego-02","Fisica","1ESO-4"
"daniel-alvarez-diaz@alumno.juego-02","Historia","1ESO-4"
"daniel-alvarez-diaz@alumno.juego-02","Tecnologia","1ESO-4"
"paula-suarez-herrera@alumno.juego-02","Matematicas","2ESO-1"
"paula-suarez-herrera@alumno.juego-02","Lengua","2ESO-1"
"paula-suarez-herrera@alumno.juego-02","Ingles","2ESO-1"
"paula-suarez-herrera@alumno.juego-02","Fisica","2ESO-1"
"paula-suarez-herrera@alumno.juego-02","Historia","2ESO-1"
"paula-suarez-herrera@alumno.juego-02","Tecnologia","2ESO-1"
"adrian-vazquez-sanchez@alumno.juego-02","Matematicas","2ESO-2"
"adrian-vazquez-sanchez@alumno.juego-02","Lengua","2ESO-2"
"adrian-vazquez-sanchez@alumno.juego-02","Ingles","2ESO-2"
"adrian-vazquez-sanchez@alumno.juego-02","Fisica","2ESO-2"
"adrian-vazquez-sanchez@alumno.juego-02","Historia","2ESO-2"
"adrian-vazquez-sanchez@alumno.juego-02","Tecnologia","2ESO-2"
"lucia-gonzalez-molina@alumno.juego-02","Matematicas","2ESO-3"
"lucia-gonzalez-molina@alumno.juego-02","Lengua","2ESO-3"
"lucia-gonzalez-molina@alumno.juego-02","Ingles","2ESO-3"
"lucia-gonzalez-molina@alumno.juego-02","Fisica","2ESO-3"
"lucia-gonzalez-molina@alumno.juego-02","Historia","2ESO-3"
"lucia-gonzalez-molina@alumno.juego-02","Tecnologia","2ESO-3"
"hugo-navarro-delgado@alumno.juego-02","Matematicas","2ESO-4"
"hugo-navarro-delgado@alumno.juego-02","Lengua","2ESO-4"
"hugo-navarro-delgado@alumno.juego-02","Ingles","2ESO-4"
"hugo-navarro-delgado@alumno.juego-02","Fisica","2ESO-4"
"hugo-navarro-delgado@alumno.juego-02","Historia","2ESO-4"
"hugo-navarro-delgado@alumno.juego-02","Tecnologia","2ESO-4"
"mia-serrano-jimenez@alumno.juego-02","Matematicas","3ESO-1"
"mia-serrano-jimenez@alumno.juego-02","Lengua","3ESO-1"
"mia-serrano-jimenez@alumno.juego-02","Ingles","3ESO-1"
"mia-serrano-jimenez@alumno.juego-02","Fisica","3ESO-1"
"mia-serrano-jimenez@alumno.juego-02","Historia","3ESO-1"
"mia-serrano-jimenez@alumno.juego-02","Tecnologia","3ESO-1"
"marcos-mora-flores@alumno.juego-02","Matematicas","3ESO-2"
"marcos-mora-flores@alumno.juego-02","Lengua","3ESO-2"
"marcos-mora-flores@alumno.juego-02","Ingles","3ESO-2"
"marcos-mora-flores@alumno.juego-02","Fisica","3ESO-2"
"marcos-mora-flores@alumno.juego-02","Historia","3ESO-2"
"marcos-mora-flores@alumno.juego-02","Tecnologia","3ESO-2"
"valeria-diaz-fernandez@alumno.juego-02","Matematicas","3ESO-3"
"valeria-diaz-fernandez@alumno.juego-02","Lengua","3ESO-3"
"valeria-diaz-fernandez@alumno.juego-02","Ingles","3ESO-3"
"valeria-diaz-fernandez@alumno.juego-02","Fisica","3ESO-3"
"valeria-diaz-fernandez@alumno.juego-02","Historia","3ESO-3"
"valeria-diaz-fernandez@alumno.juego-02","Tecnologia","3ESO-3"
"oscar-molina-vargas@alumno.juego-02","Matematicas","3ESO-4"
"oscar-molina-vargas@alumno.juego-02","Lengua","3ESO-4"
"oscar-molina-vargas@alumno.juego-02","Ingles","3ESO-4"
"oscar-molina-vargas@alumno.juego-02","Fisica","3ESO-4"
"oscar-molina-vargas@alumno.juego-02","Historia","3ESO-4"
"oscar-molina-vargas@alumno.juego-02","Tecnologia","3ESO-4"
"sara-flores-lopez@alumno.juego-02","Matematicas","4ESO-1"
"sara-flores-lopez@alumno.juego-02","Lengua","4ESO-1"
"sara-flores-lopez@alumno.juego-02","Ingles","4ESO-1"
"sara-flores-lopez@alumno.juego-02","Fisica","4ESO-1"
"sara-flores-lopez@alumno.juego-02","Historia","4ESO-1"
"sara-flores-lopez@alumno.juego-02","Tecnologia","4ESO-1"
"alejandro-lopez-ruiz@alumno.juego-02","Matematicas","4ESO-2"
"alejandro-lopez-ruiz@alumno.juego-02","Lengua","4ESO-2"
"alejandro-lopez-ruiz@alumno.juego-02","Ingles","4ESO-2"
"alejandro-lopez-ruiz@alumno.juego-02","Fisica","4ESO-2"
"alejandro-lopez-ruiz@alumno.juego-02","Historia","4ESO-2"
"alejandro-lopez-ruiz@alumno.juego-02","Tecnologia","4ESO-2"
"emma-gutierrez-reyes@alumno.juego-02","Matematicas","4ESO-3"
"emma-gutierrez-reyes@alumno.juego-02","Lengua","4ESO-3"
"emma-gutierrez-reyes@alumno.juego-02","Ingles","4ESO-3"
"emma-gutierrez-reyes@alumno.juego-02","Fisica","4ESO-3"
"emma-gutierrez-reyes@alumno.juego-02","Historia","4ESO-3"
"emma-gutierrez-reyes@alumno.juego-02","Tecnologia","4ESO-3"
"martin-ramos-gutierrez@alumno.juego-02","Matematicas","4ESO-4"
"martin-ramos-gutierrez@alumno.juego-02","Lengua","4ESO-4"
"martin-ramos-gutierrez@alumno.juego-02","Ingles","4ESO-4"
"martin-ramos-gutierrez@alumno.juego-02","Fisica","4ESO-4"
"martin-ramos-gutierrez@alumno.juego-02","Historia","4ESO-4"
"martin-ramos-gutierrez@alumno.juego-02","Tecnologia","4ESO-4"
"claudia-munoz-cabrera@alumno.juego-02","Matematicas","1BACH-1"
"claudia-munoz-cabrera@alumno.juego-02","Lengua","1BACH-1"
"claudia-munoz-cabrera@alumno.juego-02","Ingles","1BACH-1"
"claudia-munoz-cabrera@alumno.juego-02","Fisica","1BACH-1"
"claudia-munoz-cabrera@alumno.juego-02","Historia","1BACH-1"
"claudia-munoz-cabrera@alumno.juego-02","Tecnologia","1BACH-1"
"sergio-rodriguez-gomez@alumno.juego-02","Matematicas","1BACH-2"
"sergio-rodriguez-gomez@alumno.juego-02","Lengua","1BACH-2"
"sergio-rodriguez-gomez@alumno.juego-02","Ingles","1BACH-2"
"sergio-rodriguez-gomez@alumno.juego-02","Fisica","1BACH-2"
"sergio-rodriguez-gomez@alumno.juego-02","Historia","1BACH-2"
"sergio-rodriguez-gomez@alumno.juego-02","Tecnologia","1BACH-2"
"noa-dominguez-ramos@alumno.juego-02","Matematicas","1BACH-3"
"noa-dominguez-ramos@alumno.juego-02","Lengua","1BACH-3"
"noa-dominguez-ramos@alumno.juego-02","Ingles","1BACH-3"
"noa-dominguez-ramos@alumno.juego-02","Fisica","1BACH-3"
"noa-dominguez-ramos@alumno.juego-02","Historia","1BACH-3"
"noa-dominguez-ramos@alumno.juego-02","Tecnologia","1BACH-3"
"diego-medina-martinez@alumno.juego-02","Matematicas","2BACH-1"
"diego-medina-martinez@alumno.juego-02","Lengua","2BACH-1"
"diego-medina-martinez@alumno.juego-02","Ingles","2BACH-1"
"diego-medina-martinez@alumno.juego-02","Fisica","2BACH-1"
"diego-medina-martinez@alumno.juego-02","Historia","2BACH-1"
"diego-medina-martinez@alumno.juego-02","Tecnologia","2BACH-1"
"alba-cruz-moreno@alumno.juego-02","Matematicas","2BACH-2"
"alba-cruz-moreno@alumno.juego-02","Lengua","2BACH-2"
"alba-cruz-moreno@alumno.juego-02","Ingles","2BACH-2"
"alba-cruz-moreno@alumno.juego-02","Fisica","2BACH-2"
"alba-cruz-moreno@alumno.juego-02","Historia","2BACH-2"
"alba-cruz-moreno@alumno.juego-02","Tecnologia","2BACH-2"
"ivan-romero-munoz@alumno.juego-02","Matematicas","2BACH-3"
"ivan-romero-munoz@alumno.juego-02","Lengua","2BACH-3"
"ivan-romero-munoz@alumno.juego-02","Ingles","2BACH-3"
"ivan-romero-munoz@alumno.juego-02","Fisica","2BACH-3"
"ivan-romero-munoz@alumno.juego-02","Historia","2BACH-3"
"ivan-romero-munoz@alumno.juego-02","Tecnologia","2BACH-3"
"irene-blanco-alvarez@alumno.juego-02","Matematicas","1ESO-1"
"irene-blanco-alvarez@alumno.juego-02","Lengua","1ESO-1"
"irene-blanco-alvarez@alumno.juego-02","Ingles","1ESO-1"
"irene-blanco-alvarez@alumno.juego-02","Fisica","1ESO-1"
"irene-blanco-alvarez@alumno.juego-02","Historia","1ESO-1"
"irene-blanco-alvarez@alumno.juego-02","Tecnologia","1ESO-1"
"rafael-fuentes-santos@alumno.juego-02","Matematicas","1ESO-2"
"rafael-fuentes-santos@alumno.juego-02","Lengua","1ESO-2"
"rafael-fuentes-santos@alumno.juego-02","Ingles","1ESO-2"
"rafael-fuentes-santos@alumno.juego-02","Fisica","1ESO-2"
"rafael-fuentes-santos@alumno.juego-02","Historia","1ESO-2"
"rafael-fuentes-santos@alumno.juego-02","Tecnologia","1ESO-2"
"leire-sanchez-rodriguez@alumno.juego-02","Matematicas","1ESO-3"
"leire-sanchez-rodriguez@alumno.juego-02","Lengua","1ESO-3"
"leire-sanchez-rodriguez@alumno.juego-02","Ingles","1ESO-3"
"leire-sanchez-rodriguez@alumno.juego-02","Fisica","1ESO-3"
"leire-sanchez-rodriguez@alumno.juego-02","Historia","1ESO-3"
"leire-sanchez-rodriguez@alumno.juego-02","Tecnologia","1ESO-3"
"ruben-jimenez-suarez@alumno.juego-02","Matematicas","1ESO-4"
"ruben-jimenez-suarez@alumno.juego-02","Lengua","1ESO-4"
"ruben-jimenez-suarez@alumno.juego-02","Ingles","1ESO-4"
"ruben-jimenez-suarez@alumno.juego-02","Fisica","1ESO-4"
"ruben-jimenez-suarez@alumno.juego-02","Historia","1ESO-4"
"ruben-jimenez-suarez@alumno.juego-02","Tecnologia","1ESO-4"
"marina-vargas-garcia@alumno.juego-02","Matematicas","2ESO-1"
"marina-vargas-garcia@alumno.juego-02","Lengua","2ESO-1"
"marina-vargas-garcia@alumno.juego-02","Ingles","2ESO-1"
"marina-vargas-garcia@alumno.juego-02","Fisica","2ESO-1"
"marina-vargas-garcia@alumno.juego-02","Historia","2ESO-1"
"marina-vargas-garcia@alumno.juego-02","Tecnologia","2ESO-1"
"gonzalo-reyes-dominguez@alumno.juego-02","Matematicas","2ESO-2"
"gonzalo-reyes-dominguez@alumno.juego-02","Lengua","2ESO-2"
"gonzalo-reyes-dominguez@alumno.juego-02","Ingles","2ESO-2"
"gonzalo-reyes-dominguez@alumno.juego-02","Fisica","2ESO-2"
"gonzalo-reyes-dominguez@alumno.juego-02","Historia","2ESO-2"
"gonzalo-reyes-dominguez@alumno.juego-02","Tecnologia","2ESO-2"
"carla-gomez-vazquez@alumno.juego-02","Matematicas","2ESO-3"
"carla-gomez-vazquez@alumno.juego-02","Lengua","2ESO-3"
"carla-gomez-vazquez@alumno.juego-02","Ingles","2ESO-3"
"carla-gomez-vazquez@alumno.juego-02","Fisica","2ESO-3"
"carla-gomez-vazquez@alumno.juego-02","Historia","2ESO-3"
"carla-gomez-vazquez@alumno.juego-02","Tecnologia","2ESO-3"
"raul-moreno-alonso@alumno.juego-02","Matematicas","2ESO-4"
"raul-moreno-alonso@alumno.juego-02","Lengua","2ESO-4"
"raul-moreno-alonso@alumno.juego-02","Ingles","2ESO-4"
"raul-moreno-alonso@alumno.juego-02","Fisica","2ESO-4"
"raul-moreno-alonso@alumno.juego-02","Historia","2ESO-4"
"raul-moreno-alonso@alumno.juego-02","Tecnologia","2ESO-4"
"ines-santos-medina@alumno.juego-02","Matematicas","3ESO-1"
"ines-santos-medina@alumno.juego-02","Lengua","3ESO-1"
"ines-santos-medina@alumno.juego-02","Ingles","3ESO-1"
"ines-santos-medina@alumno.juego-02","Fisica","3ESO-1"
"ines-santos-medina@alumno.juego-02","Historia","3ESO-1"
"ines-santos-medina@alumno.juego-02","Tecnologia","3ESO-1"
"alberto-garcia-gonzalez@alumno.juego-02","Matematicas","3ESO-2"
"alberto-garcia-gonzalez@alumno.juego-02","Lengua","3ESO-2"
"alberto-garcia-gonzalez@alumno.juego-02","Ingles","3ESO-2"
"alberto-garcia-gonzalez@alumno.juego-02","Fisica","3ESO-2"
"alberto-garcia-gonzalez@alumno.juego-02","Historia","3ESO-2"
"alberto-garcia-gonzalez@alumno.juego-02","Tecnologia","3ESO-2"
"sofia-alonso-castro2@alumno.juego-02","Matematicas","3ESO-3"
"sofia-alonso-castro2@alumno.juego-02","Lengua","3ESO-3"
"sofia-alonso-castro2@alumno.juego-02","Ingles","3ESO-3"
"sofia-alonso-castro2@alumno.juego-02","Fisica","3ESO-3"
"sofia-alonso-castro2@alumno.juego-02","Historia","3ESO-3"
"sofia-alonso-castro2@alumno.juego-02","Tecnologia","3ESO-3"
"daniel-castro-cruz2@alumno.juego-02","Matematicas","3ESO-4"
"daniel-castro-cruz2@alumno.juego-02","Lengua","3ESO-4"
"daniel-castro-cruz2@alumno.juego-02","Ingles","3ESO-4"
"daniel-castro-cruz2@alumno.juego-02","Fisica","3ESO-4"
"daniel-castro-cruz2@alumno.juego-02","Historia","3ESO-4"
"daniel-castro-cruz2@alumno.juego-02","Tecnologia","3ESO-4"
"paula-ortega-navarro2@alumno.juego-02","Matematicas","4ESO-1"
"paula-ortega-navarro2@alumno.juego-02","Lengua","4ESO-1"
"paula-ortega-navarro2@alumno.juego-02","Ingles","4ESO-1"
"paula-ortega-navarro2@alumno.juego-02","Fisica","4ESO-1"
"paula-ortega-navarro2@alumno.juego-02","Historia","4ESO-1"
"paula-ortega-navarro2@alumno.juego-02","Tecnologia","4ESO-1"
"adrian-perez-ortega2@alumno.juego-02","Matematicas","4ESO-2"
"adrian-perez-ortega2@alumno.juego-02","Lengua","4ESO-2"
"adrian-perez-ortega2@alumno.juego-02","Ingles","4ESO-2"
"adrian-perez-ortega2@alumno.juego-02","Fisica","4ESO-2"
"adrian-perez-ortega2@alumno.juego-02","Historia","4ESO-2"
"adrian-perez-ortega2@alumno.juego-02","Tecnologia","4ESO-2"
"lucia-torres-romero2@alumno.juego-02","Matematicas","4ESO-3"
"lucia-torres-romero2@alumno.juego-02","Lengua","4ESO-3"
"lucia-torres-romero2@alumno.juego-02","Ingles","4ESO-3"
"lucia-torres-romero2@alumno.juego-02","Fisica","4ESO-3"
"lucia-torres-romero2@alumno.juego-02","Historia","4ESO-3"
"lucia-torres-romero2@alumno.juego-02","Tecnologia","4ESO-3"
"hugo-herrera-serrano2@alumno.juego-02","Matematicas","4ESO-4"
"hugo-herrera-serrano2@alumno.juego-02","Lengua","4ESO-4"
"hugo-herrera-serrano2@alumno.juego-02","Ingles","4ESO-4"
"hugo-herrera-serrano2@alumno.juego-02","Fisica","4ESO-4"
"hugo-herrera-serrano2@alumno.juego-02","Historia","4ESO-4"
"hugo-herrera-serrano2@alumno.juego-02","Tecnologia","4ESO-4"
"mia-delgado-perez2@alumno.juego-02","Matematicas","1BACH-1"
"mia-delgado-perez2@alumno.juego-02","Lengua","1BACH-1"
"mia-delgado-perez2@alumno.juego-02","Ingles","1BACH-1"
"mia-delgado-perez2@alumno.juego-02","Fisica","1BACH-1"
"mia-delgado-perez2@alumno.juego-02","Historia","1BACH-1"
"mia-delgado-perez2@alumno.juego-02","Tecnologia","1BACH-1"
"marcos-fernandez-blanco2@alumno.juego-02","Matematicas","1BACH-2"
